id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14582812,An urban oasis in the heart of trendy Toronto,29191212,Youzhen And Zac,,Little Portugal,43.65152,-79.43479,Private room,46,28,43,2019-03-12,0.62,1,0,0,
14732164,Luxury home in Toronto! Walk to beach/boardwalk.,64968110,Karl,,The Beaches,43.66609,-79.30891,Entire home/apt,450,28,6,2017-08-19,0.09,1,0,0,STR-2101-GHTDVF
14585169,centrally located Riverdale charm,90417381,Ann,,South Riverdale,43.66589,-79.34249,Private room,50,1,150,2022-05-29,2.13,1,216,50,STR-2012-FKRVHB
14586040,Executive High Park Home on Subway,8782602,Dan,,High Park North,43.65419,-79.46881,Private room,295,28,7,2016-11-02,0.10,2,365,0,
14586418,"Modern, Private Bedroom &  Bathroom. Super clean!",20805770,Isa,,Blake-Jones,43.67473,-79.33735,Private room,76,1,81,2020-01-03,1.15,1,61,0,STR-2010-HTKRVL
14587149,Modern and cozy 1bd central apt!,5439814,Cynthia,,Waterfront Communities-The Island,43.64817,-79.3878,Entire home/apt,135,28,13,2019-10-14,0.19,1,0,0,
14591163,Low-budget Queen West Basement Pied-a-Terre,33848656,Elize,,Niagara,43.64359,-79.40723,Entire home/apt,105,28,38,2019-09-19,0.54,2,0,0,
14187181,Cosy Downtown/Historical   Loft,35633806,Gaby,,Waterfront Communities-The Island,43.64607,-79.40213,Entire home/apt,112,28,50,2021-10-31,1.09,1,122,1,
14193275,Large Stylish 1 Bedroom @ The Waterfront,85544595,Tina,,Waterfront Communities-The Island,43.64291,-79.37701,Entire home/apt,296,28,29,2019-04-12,0.42,1,62,0,
14199398,Large loft and private bathroom near subway,12132663,Billy,,Dorset Park,43.74852,-79.2718,Private room,150,28,0,,,1,0,0,
14733628,One queen bed with a private bathroom by subway,91208270,Cheng,,Willowdale West,43.77266,-79.42044,Private room,69,2,138,2022-05-05,1.97,6,94,10,STR-2011-GGRRVF
14202459,Room with Queen bed,37617304,K,,Banbury-Don Mills,43.73352,-79.34875,Private room,75,28,0,,,1,88,0,
14596380,OVERLOOKING CN TOWER -180° CITY VIEW from Balcony,38612727,Saif,,Waterfront Communities-The Island,43.6487,-79.39345,Entire home/apt,115,28,129,2020-03-17,1.84,1,0,0,
14609434,Designer's Apartment in the Heart of Parkdale,3940402,Rebecca,,South Parkdale,43.63976,-79.43217,Entire home/apt,150,28,14,2018-08-18,0.20,1,0,0,
14618091,Sun-lit Sleek Condo in West Queen West,51860231,Lily,,Little Portugal,43.64122,-79.42381,Entire home/apt,100,28,34,2019-05-27,0.49,1,0,0,
14633216,Sun Filled Bedroom with Balcony.,16505832,Francis,,South Parkdale,43.63939,-79.42291,Private room,83,3,71,2022-06-04,1.06,2,4,10,STR-2012-GPPDVG
14741323,Midtown Home,91833837,Justin,,Wychwood,43.68082,-79.43052,Entire home/apt,76,28,1,2016-09-14,0.01,1,0,0,
14655584,Room2@Pidgeon St 30mins from Yonge/Bloor+Priv Bath,73054393,Ajay,,Clairlea-Birchmount,43.71712,-79.27885,Private room,48,28,19,2019-11-21,0.27,2,37,0,
14202538,"Cozy Home, 15 min to Airport, 20 min to downtown",18282717,Minhly Leah,,Alderwood,43.60048,-79.5458,Private room,60,28,9,2019-12-22,0.13,1,323,0,STR-2009-FXSXPD
14214647,"Modern, Spacious Loft, Across from Subway Station",481980,Angie,,North Riverdale,43.67475,-79.3591,Entire home/apt,148,28,14,2018-07-30,0.20,1,0,0,
14748441,Cozy modern condo 2 brd + Parking!,17463505,Pe,,Mount Pleasant West,43.70451,-79.39342,Entire home/apt,110,29,28,2020-08-11,0.40,1,279,0,
14214990,NEWLY renovated house/walk out patio from bedroom!,2484138,Jason,,Oakwood Village,43.69292,-79.4375,Entire home/apt,139,1000,0,,,2,365,0,
14760262,2BDRM Free Parking Panoramic View Entertain. Dist.,45554348,Mike,,Waterfront Communities-The Island,43.63984100058295,-79.39651692810129,Entire home/apt,344,28,357,2022-05-14,5.10,1,67,39,STR-2012-GBDVHD
14215561,Private Bdrm on Ossington Ave,9356670,Ana,,Dovercourt-Wallace Emerson-Junction,43.66872,-79.42814,Private room,30,28,0,,,1,0,0,
14217678,Privacy and Quiet in Large Basement Room.,14282,Robyn,,Palmerston-Little Italy,43.66209,-79.42346,Private room,50,28,4,2018-09-03,0.06,2,0,0,
14664277,"Yorkville - Large, Bright, Clean Bachelor Apt",32771779,Deepi,,Church-Yonge Corridor,43.66858,-79.38256,Entire home/apt,89,28,1,2016-09-19,0.01,1,0,0,
14664358,Gorgeous 1 Bedroom Boutique Condo Downtown Toronto,91104962,Thomas,,Waterfront Communities-The Island,43.64617,-79.40139,Entire home/apt,499,60,21,2017-03-18,0.30,1,89,0,
14760481,Private 1BR with unique charm and extras,48821560,Andrew And Julie,,O'Connor-Parkview,43.70963,-79.30059,Entire home/apt,111,4,198,2022-05-15,2.91,3,18,20,STR-2011-GKBDVF
14667141,Scarborough East Spacious House (Bungalow),25278998,KTC Property Management Ltd.,,Woburn,43.76277,-79.21323,Entire home/apt,120,30,44,2021-01-31,0.65,16,24,0,
14222166,"Beautiful,spacious room LittleItaly",56083893,Mathilde,,Palmerston-Little Italy,43.65643,-79.42045,Private room,60,28,17,2017-10-22,0.24,1,0,0,
14222612,Queen Bed off Queen West,14405518,Jordan,,Kensington-Chinatown,43.64914,-79.40152,Private room,107,3,100,2022-05-07,1.40,3,299,17,STR-2010-JCDRPM
14760612,A quiet luxury spot in the South Annex,58769087,Ryan,,Palmerston-Little Italy,43.66298,-79.41634,Entire home/apt,100,2,25,2019-10-20,0.36,1,0,0,STR-2011-GHYXVF
14667672,Comfy Room with private washroom in GREAT location,34507819,Andy,,Willowdale West,43.77031,-79.41968,Private room,36,30,49,2022-03-31,0.70,1,15,1,
14768377,Thompson Residences King Street Loft,19296635,Justin,,Niagara,43.64283,-79.40236,Entire home/apt,71,28,58,2022-04-16,0.83,1,0,6,STR-2010-GGXRPF
14669960,Private basement suite 250 Viewmount Avenue,91165557,Douglas,,Yorkdale-Glen Park,43.70785,-79.44074,Entire home/apt,100,7,274,2022-05-30,3.98,1,7,10,STR-2010-FKLXPB
14227945,"60th Floor, 1042 ft², Amazing City & Lake Views!",51469580,Paul,,Waterfront Communities-The Island,43.64155,-79.38287,Entire home/apt,820,1,357,2022-05-30,5.02,1,236,37,STR-2009-GSHDPG
14771353,Best Separate Basement Suite Ever,25280232,Sherry,,Mount Pleasant East,43.71135,-79.38364,Entire home/apt,73,28,124,2020-12-14,1.77,1,0,0,
14670523,1BR Apartment - Perfect for Couple or Young Family,91171148,Peter,,High Park-Swansea,43.64779,-79.48123,Entire home/apt,75,28,1,2017-04-19,0.02,1,0,0,
14773179,Bright Private room  - Yonge and Eglinton,92179542,Corinne,,Mount Pleasant West,43.71166,-79.39788,Private room,51,28,16,2022-04-30,0.27,1,41,2,
14673711,Two queen beds with a private bathroom by subway,91208270,Cheng,,Willowdale West,43.77266,-79.42044,Private room,79,2,138,2022-05-01,1.96,6,292,14,STR-2011-GGRRVF
14229049,Excellent location - whole access to appartment,34466589,Javier,,Annex,43.66765,-79.40719,Entire home/apt,109,28,10,2019-09-02,0.17,1,120,0,
14781093,Two beds with a private bathroom by Yonge subway,91208270,Cheng,,Willowdale West,43.77266,-79.42044,Private room,69,3,109,2022-05-08,1.56,6,78,15,STR-2011-GGRRVF
14232818,Perfect place to explore 'The City'(SOFA BED),8859994,Em,,Waterfront Communities-The Island,43.64044,-79.3988,Private room,49,28,14,2022-05-31,0.21,1,282,1,
14676291,High floor condo with kitchen 高层公寓,35136935,Wenjie,,Bayview Village,43.76785,-79.36982,Private room,60,28,0,,,1,0,0,
14782322,Trendiest Building in the Heart of King St W!,26435093,Gloria,,Waterfront Communities-The Island,43.64498,-79.4021,Entire home/apt,160,28,39,2017-11-23,0.56,1,0,0,
14688657,Beautiful house in a great location,26636057,Karyn,,Eringate-Centennial-West Deane,43.6479,-79.5871,Entire home/apt,120,28,4,2017-09-24,0.06,1,84,0,
14236719,Downtown new high rise apartment,31832160,Denys,,Church-Yonge Corridor,43.66529,-79.38209,Entire home/apt,100,28,5,2016-09-12,0.07,1,0,0,
14785868,Room4 with private bathroom,85507924,Sophie,,Trinity-Bellwoods,43.65057,-79.40581,Private room,136,28,21,2019-08-05,0.30,6,365,0,
14238050,Lakeview financial district condo (union station),44794884,Andrew,,Waterfront Communities-The Island,43.64349,-79.37713,Entire home/apt,85,28,19,2018-04-25,0.27,1,0,0,
14688728,Don't just get a place !,69111249,Ervin,,Old East York,43.69601,-79.33935,Entire home/apt,110,28,161,2022-05-15,2.34,1,61,11,STR-2103-GVKXVH
14803375,Two Bedrooms Private Terrace Rustic City Vibe Suite Downtown,71369879,Naruemol (Molly),,South Parkdale,43.63542,-79.43994,Entire home/apt,185,4,71,2021-09-01,1.01,5,27,7,STR-2104-FMWRVC
14689174,Backyard Oasis,32794648,Asim,,East End-Danforth,43.67586,-79.30603,Entire home/apt,375,7,20,2020-09-11,0.44,1,0,0,STR-2203-FKRBHB
14807313,Relaxed 1BR Oasis with an Amazing Location,20722538,Johnny,,Waterfront Communities-The Island,43.64304,-79.40071,Entire home/apt,131,28,132,2020-04-12,1.90,1,0,0,
14239170,Room1@PidgeonSt YongeBloor 30min+Park+EnSuite Bath,73054393,Ajay,,Clairlea-Birchmount,43.71727,-79.27716,Private room,58,28,23,2020-01-01,0.32,2,292,0,
14807748,Ideal 1 bedroom for TIFF in the heart of downtown,89126634,Pol,,Waterfront Communities-The Island,43.64709,-79.39309,Entire home/apt,198,28,1,2016-09-16,0.01,1,88,0,
14240359,NO2.Clean 1 Bdrm,86422817,Elle,,Pleasant View,43.79335,-79.34054,Private room,45,28,9,2019-09-02,0.13,4,315,0,
14255229,房间1：阳光充足的大房间,86422817,Elle,,Pleasant View,43.79292,-79.33857,Private room,55,28,1,2016-09-02,0.01,4,0,0,
14690107,Street level from the Rogers Centre,91344624,Peter,,Waterfront Communities-The Island,43.6443,-79.38974,Entire home/apt,200,28,0,,,1,0,0,
14812955,Homey Condo Downtown Toronto,49266562,Rachel,,Niagara,43.63534,-79.4027,Entire home/apt,125,28,28,2020-08-02,0.40,1,26,0,
14693852,Sunnybrook Hospital @ Leaside @  Glendon @ Bayview,6001374,Milos,,Leaside-Bennington,43.71664,-79.3768,Entire home/apt,119,180,7,2019-12-14,0.10,1,338,0,
14694318,"Bright, spacious 1 br Annex apt",5449465,Lesley,,Annex,43.67471,-79.40593,Entire home/apt,90,28,0,,,1,0,0,
14255280,NO3.CLEAN 1 BEDROOM,86422817,Elle,,Pleasant View,43.79403,-79.33869,Private room,45,28,13,2019-12-06,0.18,4,319,0,
14819833,Luxury Home with all the Bells and Whistles!,92640379,Daniel,,Humewood-Cedarvale,43.69914,-79.42842,Entire home/apt,595,7,13,2022-04-03,0.19,1,297,4,STR-2010-HZFXPM
14265792,Lakeview 2 BR Condo by Jays / Entertainment Dist.,6676406,Nitish,,Waterfront Communities-The Island,43.63832,-79.38413,Entire home/apt,146,28,2,2016-08-28,0.03,1,0,0,
14694632,cozy New one bedroom in a great location,91382108,Shawn,,Lansing-Westgate,43.75198,-79.41871,Entire home/apt,62,29,22,2022-05-21,0.32,3,188,5,
14825384,Cute + Cozy Downtown Home,13896343,Kevin & Mel,,Trinity-Bellwoods,43.65089,-79.41125,Entire home/apt,87,28,13,2017-02-18,0.19,1,0,0,
14265901,Amazing Two Bedroom condo with CN Tower View,2124835,Mussie,,South Parkdale,43.63974,-79.42567,Entire home/apt,139,28,73,2022-04-20,1.03,2,152,5,
14826254,Couch 2 minutes from High Park,5905827,Trevor,,High Park North,43.65762,-79.46537,Shared room,100,28,0,,,1,88,0,
14266137,Cozy bright private Bloordale room w/double bed,16421930,Rodney,,Dovercourt-Wallace Emerson-Junction,43.66483,-79.44462,Private room,38,7,172,2022-05-29,2.42,3,0,16,STR-2010-FGCKPB
14274297,"Private brdm, comfy bed, walk to subway",46945259,Jeffrey,,Briar Hill-Belgravia,43.69775,-79.44691,Private room,35,28,15,2017-04-27,0.21,2,0,0,
14694749,The Brock - Trendy Dundas West Toronto Apartment,91382765,Jason & Amada,,Little Portugal,43.64935,-79.43525,Entire home/apt,119,2,210,2022-05-26,3.01,1,66,37,STR-2010-FGHDPB
14832965,Room in a large private Basement,78834227,Zein,,Taylor-Massey,43.69625,-79.29288,Private room,35,28,48,2020-02-17,0.82,3,308,0,
15041432,Iconic View of Toronto: 1 bdm condo,10674479,Karmanya,,Waterfront Communities-The Island,43.64108,-79.38285,Entire home/apt,100,28,145,2020-03-16,2.08,1,0,0,
14281702,Brand new 2 bedroom - private deck and backyard.,87143782,Oswaldo,,Oakwood Village,43.6879,-79.43365,Entire home/apt,227,28,16,2021-10-30,0.24,1,180,1,str-2011-fjdvhv
15436342,"Scarborough North - Female host, Female guest - R1",25278998,KTC Property Management Ltd.,,Agincourt North,43.81495,-79.27134,Private room,50,28,50,2022-04-25,0.74,16,21,3,
15436524,Prime beach studio apartment,3607242,Gillian,,The Beaches,43.6751,-79.28481,Entire home/apt,69,28,1,2017-01-08,0.02,1,0,0,
14837477,PRIVATE APT+SALT WATER HOT TUB +NO CLEANING FEES!,8336154,Andrea,,Junction Area,43.6669,-79.47474,Entire home/apt,191,365,226,2019-04-16,3.27,1,269,0,
15051450,“Beach Central” 1 bedroom close to everything,94489398,Diane,,The Beaches,43.67289,-79.29623,Entire home/apt,91,28,78,2020-09-22,1.28,1,107,0,
14837847,Renovated St. Clair Basement Apartment,16110884,Harvey,,Corso Italia-Davenport,43.67475,-79.4363,Entire home/apt,90,3,128,2022-05-28,1.83,1,224,22,STR-2012-FXGBHD
15056269,Minimalist's Cube; Clean Cozy Room,92885934,CasaRuhig,,Wexford/Maryvale,43.7419,-79.30771,Private room,90,28,70,2020-03-29,1.01,3,90,0,
15453354,Charming Spacious EN SUITE in Kensington Market,4976043,Ping,,Kensington-Chinatown,43.6567,-79.40375,Private room,61,28,204,2022-02-24,2.98,4,54,2,
14838619,Cozy room near Pearson airport,53705316,Sharine,,Islington-City Centre West,43.64047,-79.55452,Private room,99,28,6,2019-08-17,0.09,1,33,0,
15464020,Sparkling Toronto Studio in trendy Dufferin Grove,8380529,Jocelyn,,Little Portugal,43.65184,-79.43018,Entire home/apt,114,28,72,2022-05-04,1.19,1,111,5,
15056731,Great Condo Great Location,25607601,Christian,,Waterfront Communities-The Island,43.6397,-79.39147,Entire home/apt,600,28,35,2018-11-25,0.50,1,89,0,
14841407,Private room & Bathroom in Luxury Condo,92868894,Umer,,Waterfront Communities-The Island,43.64086,-79.39121,Private room,99,28,5,2016-09-25,0.07,1,0,0,
15058542,Stylish and Urban One Bedroom Condo,13204413,Tyler,,Little Portugal,43.64275,-79.42537,Entire home/apt,100,28,133,2020-03-08,1.92,1,0,0,STR-2011-GGDRVF
15069893,Modern 1 BR w panoramic views,32598702,Alp,,Dovercourt-Wallace Emerson-Junction,43.66468,-79.44836,Entire home/apt,125,75,3,2017-03-16,0.05,1,0,0,
15465463,Downtown Toronto - Amazing view of the city!,44191437,Darren,,Waterfront Communities-The Island,43.64165,-79.39252,Entire home/apt,166,28,99,2020-03-04,1.45,1,104,0,
15465545,Small private room with Queen bed,22371065,Kirill,,Kensington-Chinatown,43.65048,-79.40519,Private room,70,28,20,2017-08-31,0.29,3,0,0,
15465840,Downtown TownHs. Rooftop patio/BBQ,22371065,Kirill,,Kensington-Chinatown,43.65023,-79.40294,Entire home/apt,261,28,18,2017-08-27,0.26,3,0,0,
14842829,Traveller's Haven; Luxury Hotel Style Room,92885934,CasaRuhig,,Wexford/Maryvale,43.74188,-79.30651,Private room,80,28,51,2020-04-26,0.73,3,90,0,
15466223,Comfortable and quite place near Pearson airport.,92185927,Amry,,West Humber-Clairville,43.72359,-79.61501,Private room,150,28,18,2019-09-17,0.27,1,364,0,
15074205,1 BR in a 2 BR Condo near Toronto Pearson Airport,56208044,Nick,,West Humber-Clairville,43.73097,-79.57763,Private room,100,28,6,2018-09-01,0.09,2,0,0,
14843677,Awesome location,89894085,Marianna,,Mimico (includes Humber Bay Shores),43.62471,-79.47829,Entire home/apt,100,28,0,,,1,0,0,
15080921,Private rm in 2 bdrm townhouse in heart of King W,57296927,Chrissy,,Niagara,43.64349,-79.41377,Private room,91,28,1,2017-03-03,0.02,1,0,0,
15080976,Queen West Loft like no other! Over 1000 sq ft,27991589,Sam,,Waterfront Communities-The Island,43.64662,-79.39638,Entire home/apt,225,28,0,,,1,0,0,
14843888,Best Value Toronto Downtown,82520109,Steve,,University,43.65942,-79.39591,Private room,100,28,0,,,1,0,0,
15475734,Lake Front studio basement apartment,97788611,Tanzeer,,Rouge,43.78102,-79.12942,Private room,34,28,12,2017-05-31,0.18,2,155,0,
14847340,Private Suite downtown residential,92932394,Diane,,Danforth,43.68369,-79.32886,Private room,88,28,13,2018-09-29,0.20,1,276,0,
15479043,Kingsize bedroom with half washroom,78834227,Zein,,Taylor-Massey,43.69628,-79.29197,Private room,35,28,52,2022-05-01,0.83,3,282,6,
15481779,City Chic East End Bachelor Apt.,20015308,Aaron,,Danforth,43.68555,-79.32917,Entire home/apt,150,28,34,2022-01-07,0.98,1,278,23,STR-2010-FKPDVB
15081835,Absolutely Gorgeous Yorkville Condo,6428755,Kamyar,,Annex,43.66933,-79.3941,Entire home/apt,211,14,120,2022-05-31,1.74,2,34,7,STR-2110-FWGHHD
14857407,Cozy Private Room on Bloor Subway Line,21233353,Julie,,Dovercourt-Wallace Emerson-Junction,43.66338,-79.44319,Private room,100,1,61,2022-05-18,1.05,1,42,1,STR-2205-HPLHHK
15088650,Stylish one bedroom in the centre of Toronto,13717926,Patrick,,Church-Yonge Corridor,43.66967,-79.38018,Entire home/apt,150,28,6,2019-09-29,0.09,1,83,0,
15485811,Amazing views of the Lake in highrise downtown,44972033,Lana,,Waterfront Communities-The Island,43.63901,-79.39895,Private room,66,28,188,2020-07-17,2.76,1,8,0,
15500719,"Relax on the Rooftop Deck of This Decadent, Roomy Apartment",8702985,Clarence,,Trinity-Bellwoods,43.65203,-79.41586,Entire home/apt,178,28,34,2020-02-23,0.50,10,2,0,
14860255,Fully Furnished private room @ very good location.,66193946,Poonam,,Yorkdale-Glen Park,43.70442,-79.46527,Private room,23,28,6,2018-01-04,0.09,1,0,0,
14860697,"Luxurious Executive Suite Forest Hill, Toronto",16645321,Pierre-James,,Humewood-Cedarvale,43.69441,-79.42452,Entire home/apt,115,28,3,2016-09-27,0.04,1,0,0,
14869893,Clean Private Basement Apt 10 min from Main Subway,80377629,Ligia,,O'Connor-Parkview,43.69961,-79.29766,Entire home/apt,50,28,3,2016-11-04,0.04,1,0,0,
15512181,Cozy 2BR Unit in Ossington + Parking,9666005,Ethan,,Trinity-Bellwoods,43.64864,-79.42018,Entire home/apt,106,59,25,2022-05-01,0.41,3,103,6,
15098430,New 2-Bedroom Condo Downtown Toronto on King West,95593650,Agnieszka And Ali,,Waterfront Communities-The Island,43.64333,-79.40073,Entire home/apt,245,28,51,2019-12-04,0.74,1,278,0,
14870267,Downtown!Private Room in Bay Street Condo,10352387,Mybnbmanager,,Bay Street Corridor,43.65944,-79.38566,Private room,80,4,139,2022-05-31,2.15,12,56,9,STR-2106-JFCRVM
15099882,Charm in the Heart of Queen Street West,8435530,Trish,,Trinity-Bellwoods,43.64745,-79.40638,Private room,45,28,55,2022-05-09,0.80,3,146,2,
15517968,"Modern New Downtown Condo, Ent & Financial area",99735167,Frank,,Waterfront Communities-The Island,43.64445,-79.39182,Entire home/apt,101,28,78,2020-03-04,1.20,1,0,0,
14871622,"1 Bedroom w/Balcony In Little Italy, Sleeps 4",84721968,Hyla,,Palmerston-Little Italy,43.65956,-79.41187,Entire home/apt,145,29,109,2022-05-11,1.57,7,206,5,
15528267,Beautiful Old Mill retreat 3min walk to subway,11223306,Julia,,Stonegate-Queensway,43.6499,-79.49845,Entire home/apt,125,28,1,2017-07-21,0.02,1,167,0,
15529620,"Super Bright - Newcomers to Canada, Welcome!",50321853,Leticia,,Brookhaven-Amesbury,43.70055,-79.47792,Entire home/apt,65,28,55,2022-03-31,0.81,1,246,8,STR-2010-HKVDPK
14873227,"Downtown. 2 bdrms, kitchen, yard. Owner next door",93212341,Julie,,Niagara,43.643044227094315,-79.40325438008848,Entire home/apt,329,3,130,2022-05-23,2.11,1,5,4,STR-2203-GSGPHG
15531372,Bright Cozy Lower 1 Bdrm. in Cool Parkdale,99890373,Catherine,,South Parkdale,43.63599,-79.43213,Entire home/apt,92,28,198,2022-06-02,2.94,1,46,33,STR-2012-GWXVHH
15531700,"Toronto Waterfront 1 Private Room, Prime Location",27166848,Jeremy,,Waterfront Communities-The Island,43.64237,-79.38108,Private room,38,28,0,,,1,0,0,
15531995,"Large Bloor West suite, minutes to downtown",68491411,Lillian,,Runnymede-Bloor West Village,43.65039,-79.4849,Private room,86,7,106,2020-04-02,1.55,1,0,0,STR-2012-FFRRVB
15532622,DESIGNER BEACH HOME Featured In National Magazine,99903576,Karyn,,The Beaches,43.67021,-79.29998,Entire home/apt,275,7,12,2020-12-13,0.20,1,100,0,STR-2101-GXQRVH
15534448,"MIDTOWN COZY, QUIET & PRIVATE ROOM",99918623,Rıza,,Briar Hill-Belgravia,43.6963,-79.45673,Private room,49,2,69,2022-02-02,1.01,2,11,2,STR-2009-GJJHBF
15537509,Cozy affordable room at 25 min close to downtown,99957119,Horacio,,Corso Italia-Davenport,43.68428,-79.44638,Private room,30,28,0,,,1,0,0,
15115175,Private Danforth Suite,47146729,Jennifer,,Greenwood-Coxwell,43.68113,-79.32901,Private room,89,5,74,2022-05-31,1.08,1,58,15,STR-2204-GRXBHG
15115404,Maria's Place,95777434,Maria,,Victoria Village,43.72962,-79.3095,Private room,60,28,0,,,1,0,0,
14873238,Downtown Elegant Brownstone Apt near subway!,7137687,Charlene,,Cabbagetown-South St.James Town,43.66578,-79.37114,Private room,800,35,66,2021-01-31,0.94,2,365,0,
15127074,"Executive Suite Steps to Subway, Shopping & Dining",16435332,Tony,,North St.James Town,43.67004,-79.37593,Entire home/apt,119,28,2,2021-09-23,0.07,2,252,1,
